"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"18","08","KCS","18081301","","","","","18","08","UP","0818HO036","","","18","08","13","11","43","AM","01","0","0","0","0","","SUGAR LAND","0027.1","48","100","2","1","047","E","OKCL","4","14283","1","Y","SINGLE MAIN TRACK","4","29.8","1","HWCX","006208","082","Y","","","000","","2","0","0","0","1","0","0","0","0","0","100","0","0","0","0","1","0","0","0","0","5000","0","T102","T001","0","0","0","0","E03C","1","6","047","25688","","48C157","0","000000","0","1","0","1","0","11","42","11","42","2","5","","1L","","","","104","","2018","0","0","0","0","0","0","FORT BEND","157","","","","N","CWR","000-000-000","CREW INFORMED THAT A CAR IN THEIR TRAIN DERAILED.  UP TRACK DAMAGE $20,688. MP 27.05 GLIDDEN SUBDIVI","SION","","","","","","","","","","","","","","0","29.622205","-95.625661","1","1","Q","","","GLIDDEN",
"18","08","KCS","18082801","","","","","18","08","KCS","18082801","","","18","08","28","4","45","PM","12","0","0","0","0","","BEAUMONT","0768.1","48","90","2","2","004","E","YBM2","2","226","7","Y","TRACK 4","X","","2","NATX","231237","002","Y","","","000","","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","27250","666","H018","","0","0","0","0","H018","2","X","004","27916","","48C245","0","000000","0","1","0","1","0","","45","","45","3","5","","1L","","","","203","","2018","0","0","0","0","0","0","JEFFERSON","245","00","00","","N","OTH","000-000-000","PULLED INTO TRACK 4.  KICKED 2 CARS INTO TRACK 5.  CUT ADDITIONAL 2 CARS & WHILE KICKNG THOSE 2 CARS","TO TRACK 5, CARS FROM TRACK 4 ROLLED OUT & SIDE SWIPED CARS IN TRACK 5.  MP 768.1 BEAUMONT SUBDIVIS","ION","","","","","","","","","","","","","0","30.059469","-94.086607","2","5","K","","","BEAUMONT",
"18","08","BNSF","RD0818116","","","","","18","08","QCQ","INDUSTRY","","","18","08","15","6","30","AM","01","0","0","0","0","","SAGINAW","9.9","48","85","1","1","003","E","YNYF","4","1690","7","Y","9685","1","","4","UTLX","011235","007","Y","","","000","","2","0","0","0","0","0","0","0","0","0","13","0","3","0","0","4","0","0","0","0","35686","2000","T110","","0","0","0","0","T110","4","1","003","37686","","48C439","0","000000","0","1","0","1","1","07","58","07","58","1","5","","1L","","","","173","","2018","0","0","0","0","0","0","TARRANT","439","","","","N","OTH","000-000-000","Y-NYF3051-14 DERAILED 4 RAILCARS WHILE PULLING INTO INDUSTRY TRACK 9685 DUE TO TRACK WIDE GAGE. TRAC","K IS INDUSTRY OWNED AND MAINTAINED. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0","32.869511","-97.364735","2","5","K","","","WICHITA FALLS",
"18","08","ATK","154895","","","","","18","08","UP","0818LK035","","794617X","18","08","18","1","10","PM","07","0","0","0","0","","HALLSVILLE","0078.3","48","102","2","1","075","E","21","2","0","2","Y","MAIN","4","","1","AMT","000006","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","15630","0","M308","","0","6","0","6","M308","1","4","075","15880","","48C203","6","000000","0","1","0","1","1","01","55","01","55","2","5","","1L","","","","237","","2018","0","0","0","6","0","0","HARRISON","203","","","","Y","CWR","","TRAIN 21 OPERATING WITH LOCOMOTIVE E/6 AND 8 CARS STRUCK AN UNOCCUPIED VEHICLE AT MP 78.31, STEPHENS","RD CROSSING.  THE VEHICLE, A PICKUP TRUCK WAS STOPPED ON THE CROSSING WHEN THE TOWING STRAP BROKE.","TRAIN WAS TEMINATED AT THE LOCATION.","","","","","","","","","","","","","0","32.507338","-94.540229","1","1","Q","","","LITTLE ROCK",
"18","08","BNSF","KS0818201","","","","","18","08","BNSF","KS0818201","","675133G","18","08","15","1","13","PM","07","0","0","0","0","","CHANNING","385.9","48","85","2","1","037","R","LKAN","1","830","1","Y","SINGLE MAIN TRACK","4","16.32","1","BNSF","001710","001","","","","000","","2","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","20000","500","M308","","0","3","0","3","M308","1","4","037","20500","","48C205","3","000000","0","1","0","1","0","02","43","02","43","1","5","","1L","","","","255","","2018","0","2","0","0","0","1","HARTLEY","205","","","","N","CWR","000-000-000","L-KAN0371-15I TRAVELING NORTHBOUND IMPACTED A LOADED SAND TRACTOR TRAILER AT A FARM ROAD CROSSING. T","HE TRACTOR TRAILER RAN THROUGH THE CROSSING IN FRONT OF THE LOCAL CREW DESPITE AUDIBLE WHISTLE SIGNA","LS FROM THE CREW. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","35.653321","-102.337046","1","2","P","D","","DALHART",
"18","07","UP","0718FW044","","","","","18","07","UP","0718FW044","","796225D","18","07","26","9","0","AM","07","0","0","0","0","","PECOS","656.81","48","90","2","1","070","R","ZLAM","3","6098","1","Y","SINGLE MAIN TRACK","5","40.1","1","UP","007952","001","","","","000","","5","0","0","0","0","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","61253","99","M304","","0","2","0","2","M304","1","5","070","61352","","48C389","2","000000","0","1","0","1","0","09","15","09","15","1","5","","1L","","","","83","","2018","0","2","0","0","0","0","REEVES","389","","","","N","CWR","000-000-000","ZLAMN-25, WITH LEAD LOCOMOTIVE UP7952, COLLIDED WITH SEMI-TRUCK AT CR 414 CROSSING.","","","","","","","","","","","","","","","0","31.373858","-103.652319","1","1","Q","J","","TOYAH SUB",
"18","07","UP","0718LV025","","","","","18","07","UP","0718LV025","","","18","07","31","8","0","AM","09","0","0","0","0","","LUFKIN","122.5","48","88","2","2","030","E","MPBE","2","7642","1","Y","SINGLE MAIN TRACK","4","20.0","1","UP","005419","001","","","","000","","2","0","0","0","0","0","0","0","0","0","46","0","72","0","0","0","0","0","0","0","12923","132","M404","","0","0","0","0","M404","1","4","030","13055","","48C005","0","000000","0","1","0","1","1","04","15","04","15","1","5","","1L","","","","69","","2018","0","0","0","0","0","0","ANGELINA","005","","","","N","CWR","000-000-000","MPBEW-30 TRAVELING SOUTH BOUND STRUCK TREE THAT FELL ACROSS THE RAIL.","","","","","","","","","","","","","","","0","31.395701","-94.701768","1","2","P","","","LUFKIN SUB",
"18","07","UP","0718ST015","","","","","18","07","UP","0718ST015","","920225U","18","07","23","7","30","AM","07","0","0","0","0","","VAN HORN","721.8","48","102","2","1","067","R","IMQC","4","3329","1","Y","SINGLE MAIN TRACK","5","40.1","1","UP","004722","001","","","","000","","2","0","0","0","0","0","0","0","0","0","85","0","0","0","0","0","0","0","0","0","72766","99","M308","","1","2","1","2","M308","1","5","067","72865","","48C109","2","000000","1","1","0","2","0","04","","04","","1","5","","1L","","","","230","","2018","0","2","0","0","1","0","CULBERSON","109","","","","N","CWR","000-000-000","THE WESTBOUND IMQCIR-20, LEAD UNIT UP4722, STRUCK A SAND TRUCK RESULTING IN FATAL INJURY TO THE DRIV","ER.  THE TRACTOR-TRAILER RIG CAUGHT ON FIRE AND THE CREW REQUESTED MEDICAL ATTENTION DUE TO SMOKE IN","HALATION FROM THE BURNING RIG.","","","","","","","","","","","","","0","31.059135","-104.608664","1","1","Q","","","TOYAH SUB",
"18","09","BNSF","RD0918129","","","","","18","09","BNSF","RD0918129","","","18","09","20","5","36","AM","04","0","0","0","0","","HOUSTON","20.1","48","85","1","1","005","E","YHOU","2","1723","7","Y","921","1","","2","EQUX","620885","030","Y","","","000","","1","0","0","0","0","0","0","0","0","0","7","0","21","0","0","0","0","0","0","0","10328","0","H318","","0","0","0","0","H318","2","1","005","37366","","48C201","0","000000","0","1","0","1","1","05","37","05","37","3","5","","1L","","","","265","","2018","0","0","0","0","0","0","HARRIS","201","00","00","","N","OTH","000-000-000","Y-HOU3111-19 HAD RAILCARS ROLL OUT OF YARD TRACK 921 AND IMPACT RAILCARS BEING SWITCHED BY THE Y-HOU","3121-19 RESULTING IN DAMAGE TO 2 RAILCARS DURING SWITCHING OPERATIONS. CAUSE WAS INADEQUATE PRECAUTI","ONS WHILE KICKING RAILCARS. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","29.706502","-95.329434","2","5","K","","","HOUSTON",
"18","09","UP","0918FW034","","","","","18","09","UP","0918FW034","","796366M","18","09","25","11","27","AM","07","0","0","0","0","","BIG SPRING","526.0","48","80","2","1","060","E","AMNM","4","4633","1","Y","SINGLE MAIN TRACK","5","40.0","1","UP","008064","001","","","","000","","2","0","0","0","1","0","0","0","0","0","62","0","0","0","0","0","0","0","0","0","1000","18962","M302","","0","0","0","0","M302","1","5","060","19962","","48C227","0","000000","0","1","0","1","0","06","15","06","15","1","5","","1L","","","","131","","2018","0","0","0","0","0","0","HOWARD","227","","","","N","CWR","000-000-000","AMNMLX-21, WITH LEAD LOCOMOTIVE UP8064, STRUCK A HIGH CENTERED SEMI-TRAILER CARRYING A WIRE WHEEL TH","AT WAS STOPPED ON THE CROSSING.","","","","","","","","","","","","","","0","32.175831","-101.660505","1","1","","","","TOYAH SUB",
"18","09","BNSF","RD0918129","","","","","18","09","BNSF","RD0918129","","","18","09","20","5","36","AM","04","1","1","0","0","","HOUSTON","20.1","48","85","1","1","004","E","YHOU","2","212","7","Y","921","1","","2","TILX","263912","004","Y","","","000","","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","27038","0","H318","","0","0","0","0","H318","2","1","005","37366","","48C201","0","000000","0","1","0","1","1","06","34","06","34","1","5","","1L","","","","265","","2018","0","0","0","0","0","0","HARRIS","201","00","00","","N","OTH","000-000-000","Y-HOU3111-19 HAD RAILCARS ROLL OUT OF YARD TRACK 921 AND IMPACT RAILCARS BEING SWITCHED BY THE Y-HOU","3121-19 RESULTING IN DAMAGE TO 2 RAILCARS DURING SWITCHING OPERATIONS. CAUSE WAS INADEQUATE PRECAUTI","ONS WHILE KICKING RAILCARS. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","29.706502","-95.329434","2","5","K","","","HOUSTON",
"18","09","BNSF","RD0918132","","","","","18","09","BNSF","RD0918132","","","18","09","19","2","25","PM","03","0","0","0","0","","SAGINAW","11.9","48","94","2","1","010","E","J600","4","25","A","Y","SINGLE MAIN TRACK","4","46.88","1","BNXX","600519","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","10000","0","H402","","0","1","0","1","H402","1","4","010","30000","","48C439","1","000000","0","1","0","0","0","06","55","","","1","5","","1L","","","","246","","2018","0","1","0","0","0","0","TARRANT","439","00","00","","N","CWR","000-000-000","MAINTENANCE OF WAY REGULATOR MACHINE STRUCK A MAINTENANCE OF WAY TAMPER MACHINE WHILE TRAVERSING SIN","GLE MAIN TRACK DUE TO ON-TRACK EQUIPMENT FAILURE TO COMPLY WITH RULES. RESULTED IN DAMAGES TO BOTH M","ACHINES. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","32.888475","-97.387585","1","1","Q","","","WICHITA FALLS",
"18","09","BNSF","RD0918132","","","","","18","09","BNSF","RD0918132","","","18","09","19","2","25","PM","03","0","0","0","0","","SAGINAW","11.9","48","94","2","1","000","E","J540","4","35","A","Y","SINGLE MAIN TRACK","4","46.88","1","BNXX","540034","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","20000","0","H402","","0","0","0","1","H402","1","4","010","30000","","48C439","1","000000","0","1","0","1","0","07","25","","","3","5","","1L","","","","246","","2018","0","1","0","0","0","0","TARRANT","439","00","00","","N","CWR","000-000-000","MAINTENANCE OF WAY REGULATOR MACHINE STRUCK A MAINTENANCE OF WAY TAMPER MACHINE WHILE TRAVERSING SIN","GLE MAIN TRACK DUE TO ON-TRACK EQUIPMENT FAILURE TO COMPLY WITH RULES. RESULTED IN DAMAGES TO BOTH M","ACHINES. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","0","32.888475","-97.387585","1","1","Q","","","WICHITA FALLS",
"18","09","UP","0918FW032","","","","","18","09","UP","0918FW032","","","18","09","24","7","30","PM","01","0","0","0","0","","GRAND PRAIRIE","224.6","48","78","3","2","003","E","WBRT","3","2620","4","Y","103","1","","2","GACX","055833","005","Y","","","000","","3","0","0","0","0","0","0","0","0","0","19","0","1","0","0","3","0","0","0","0","1453","9925","M404","","0","0","0","0","M404","2","1","003","11378","","48C113","0","000000","0","1","0","1","0","04","29","04","29","1","5","","1L","","","","237","","2018","0","0","0","0","0","0","DALLAS","113","","","","N","OTH","000-000-000","WBRTSB-24 CREW RELEASED HAND BRAKES, RELEASED THE AIR AND BEGAN TO PULL EAST.  CREW MOVED APPROXIMAT","ELY FIVE CARS AND STOPPED.  CONDUCTOR GOT ON THE GROUND AND FOUND THREE CARS DERAILED.  18TH CAR DUM","PED ITS LOAD.  5, 6, 7 CARS DERAILED.","","","","","","","","","","","","","0","32.746231","-96.971512","2","5","K","","","DALLAS SUB",
"18","09","UP","0918HO023","","","","","18","09","XALY","INDUSTRY","","","18","09","14","1","3","PM","01","0","0","0","0","","CROCKETT","116.5","48","87","2","2","006","R","LHA5","2","857","1","Y","INDUSTRY 852","1","","2","ECQX","057609","006","N","","","000","","3","0","0","0","0","0","0","0","0","0","5","0","6","0","0","3","0","3","0","0","19808","2493","T001","T314","0","0","0","0","T001","2","1","006","22301","","48C225","0","000000","0","1","0","1","0","06","08","06","08","1","5","","1L","","","","156","","2018","0","0","0","0","0","0","HOUSTON","225","","","","N","OTH","000-000-000","LHA51-14 WAS DRAGGING OUT OF ALLOY POLYMERS TRACK 855 WITH 9 CARS TO DOUBLE OVER TO TRACK 852 AND DE","RAILED ON ALLOY POLYMERS LEAD.  INDUSTRY MAINTAINS TRACK","","","","","","","","","","","","","","0","31.361261","-95.475925","2","5","K","","","PALESTINE SUB",
"18","09","PTRA","2018000034","","","","","18","09","PTRA","2018000034","","","18","09","08","2","45","AM","01","10","1","0","0","","HOUSTON","0.75","48","80","4","1","006","R","JOB3","2","3180","7","Y","S/E TK 12","1","","2","TILX","100769","001","Y","","","000","","2","0","0","0","0","0","0","0","0","0","24","0","7","0","0","3","0","0","0","0","9500","10000","H318","","0","0","0","0","H318","2","1","006","19500","","48C201","0","000000","0","1","0","1","1","02","46","02","46","1","5","","3S","","","","267","","2018","0","0","0","0","0","0","HARRIS","201","00","00","","N","OTH","000-000-000","JOB 350 WAS SWITCHING ON B LEAD AND KICKED CAR INTO TK12. JOB ATTEMPTED TO COUPLE TK11 WHEN CAR KICK","ED TO TK 12 ROLLED OUT CAUSING SIDESWIPE AND DERAILMENT. 3 CARS DERAILED AND 4 TOTAL SUSTAINED DAMAG","E. DERAILMENT CAUSED BY FAILURE TO COMPLY WITH SSOP RULES FOR AREA.","","","","","","","","","","","","","0","29.761067","-95.294115","2","5","L","","","SYSTEM",
"18","09","UP","0918FW039","","","","","18","09","UP","0918FW039","","","18","09","26","10","15","AM","01","0","0","0","0","","TYLER","548.7","48","85","2","2","004","E","RMVT","1","12727","1","Y","INDUSTRY 750","X","","4","MWAX","002022","028","Y","","","000","","3","0","0","0","0","3","0","0","0","0","89","0","0","0","0","25","0","0","0","0","9325","1474","T001","","0","0","0","0","T001","4","X","004","10799","","48C423","0","000000","0","1","0","1","0","06","","06","","1","5","","1L","","","","418","","2018","0","0","0","0","0","0","SMITH","423","","","","N","OTH","000-000-000","RMVTN-23 WAS SHOVING INTO MARTIN MARIETTA AND THE TRAIN DERAILED AND RE-RAILED ITSELF.  THE CAUSE HA","S BEEN DETERMINED AS `TIE CONDITION` WITH ALL THE RECENT RAINFALL PER `DTM`.  THE TRAIN WAS INSPECTE","D AFTER IT WAS SHOVED INTO THE PLANT AND STATES IT APPEARED THAT 25 CARS ON THE HEAD END OF THE TRAI","N AND THE 3 ENGINES AT ONE POINT DID DERAIL.  THIS WAS VERIFIED BY THE CAR DEPARTMENT AFTER THEY DID","THEIR INSPECTION.","","","","","","","","","","","0","32.34095","-95.327728","2","5","K","","","CORSICANA SUB",
"18","09","UP","0918FW010","","","","","18","09","UP","0918FW010","","","18","09","13","5","30","AM","01","0","0","0","0","","ARLINGTON","0.25","48","77","1","2","005","E","AARA","4","3560","1","Y","INDUSTRY 100","3","","2","FTTX","990771","037","N","","","000","","2","0","0","0","0","0","0","0","0","0","20","0","57","0","0","0","0","3","0","0","11138","99","M507","","0","0","0","0","M507","2","3","005","11237","","48C439","0","000000","0","1","0","1","0","05","31","05","31","1","5","","1L","","","","325","","2018","0","0","0","0","0","0","TARRANT","439","00","00","","N","OTH","000-000-000","AARARR-12, WAS MAKING A DELIVERY TO THE GSWN.  AFTER STOP WAS MADE, CONDUCTOR GAVE SIGNAL TO BEGIN S","HOVING AGAIN INTO TRACK 2 AND TRAVELED APPROXIMATELY 490 FEET WHEN THE TRAIN WENT INTO EMERGENCY.  M","OVEMENT WAS STOPPED AT THAT TIME AND CONDUCTOR WALKED THE TRAIN AND FOUND 3 CARS DERAILED AT THE BRI","DGE OVER DIVISION STREET.","","","","","","","","","","","","0","32.742384","-97.082398","2","5","K","","","GREAT SOUTHWEST NORT",
"18","09","UP","0918FW018","","","","","18","09","UP","0918FW018","","","18","09","16","9","45","AM","01","0","0","0","0","","DALLAS","258.5","48","84","2","1","005","E","YMY1","2","2800","7","Y","SOUTH LEAD INTO PASS","1","","2","TBOX","665262","004","Y","","","000","","2","0","2","0","0","0","0","0","0","0","12","0","48","0","0","6","0","3","0","0","55793","0","T110","","0","0","0","0","T110","2","1","005","55793","","48C113","0","000000","0","2","0","0","0","02","45","","","1","5","","1L","","","","152","","2018","0","0","0","0","0","0","DALLAS","113","","","","N","OTH","000-000-000","YMY16R-16 DERAILED 9 CARS.  THE CREW HAD COUPLED INTO 60 CARS, AND WAS DRAGGING OUT OF TRACK 7, TOWA","RDS THE MAINLINE ON THE SOUTH LEAD DUE TO WIDE GAGE.","","","","","","","","","","","","","","3","32.702193","-96.742942","2","5","K","","","ENNIS SUB",
"18","09","UP","0918FW030","","","","","18","09","UP","0918FW030","","","18","09","22","10","57","PM","01","0","0","0","0","","MESQUITE","205.0","48","70","4","2","004","E","ZLAM","4","6140","1","Y","INDUSTRY 821","1","","3","ETTX","716728","004","Y","","","000","","3","0","0","0","1","0","0","0","0","0","85","0","0","0","0","8","0","0","0","0","28556","6065","M405","","0","0","0","0","M405","3","1","004","34621","","48C113","0","000000","0","1","0","1","0","10","17","10","17","1","5","","1L","","","","516","","2018","0","0","0","0","0","0","DALLAS","113","","","","N","CWR","000-000-000","ZLAMQ-20 DERAILED 8 LOADED AUTO RACKS, UPRIGHT, WITH NO INJURIES OR RELEASES.  THE CREW HAD JUST FIN","ISHED SHOVING TRACK 805 AT MESQUITE YARD AND WAS PULLING OUT TO SHOVE TRACK 806 AND DIDN'T KNOW THAT","8 CARS IN THE DOUBLEOVER HAD DERAILED.  AFTER JOB BRIEFING, THE ENGINEER ATTEMPTED TO SHOVE WEST IN","TO THE YARD AND WAS UNABLE TO MOVE THE TRAIN WITH NORMAL FORCE.  HE ASKED A PASSING TRAIN TO LOOK AT","HIS TRAIN AND IT WAS DISCOVERED THE CARS WERE DERAILED.  THE CREW STOPPED THE MOVEMENT AND NOTIFIED","THE YARDMASTER.","","","","","","","","","","0","32.777076","-96.647468","1","1","","","","MINEOLA SUB",
"18","09","UP","0918LV002","","","","","18","09","UP","0918LV002","","","18","09","04","10","28","PM","12","0","0","0","0","","BEAUMONT","281.6","48","84","4","2","002","E","","3","1761","6","N","YARD 018","1","","2","MP","641952","002","Y","","","000","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","11546","0","M411","","0","0","0","0","M411","2","1","002","11761","","48C245","0","000000","0","0","0","0","0","","","","","3","5","","1L","","","","293","","2018","0","0","0","0","0","0","JEFFERSON","245","","","","N","OTH","000-000-000","YBM21R-04 WAS HUMPING CARS INTO BOWL TRACK 19 THE MP641952, MNA18222 AND PRSX854 IN THIS ORDER.  THE","MP641952 STALLED AND THE MNA18222 MADE A HARD COUPLE CAUSING THE MP641952 TO GO ON THE GROUND.  AT","THE SAME TIME, THE PIN WAS ALREADY PULLED ON THE PRSX854 AND IT SIDESWIPED WITH THE MNA18222.","","","","","","","","","","","","","0","30.072281","-94.150844","2","5","K","","","LAFAYETTE SUB",
"18","09","UP","0918SA004","","","","","18","09","UP","0918SA004","","","18","09","05","1","0","PM","11","0","0","0","0","","LAREDO","409.34","48","93","2","1","000","E","ALDA","1","5930","1","Y","INDUSTRY 755","1","","2","UP","007609","002","","UP","007609","002","","2","0","1","0","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","0","24254","33","E74L","","0","0","0","0","E74L","2","1","000","24287","","48C479","0","000000","0","1","0","1","0","08","30","08","35","1","5","","1L","","","","182","","2018","0","0","0","0","0","0","WEBB","479","","","","N","OTH","000-000-000","ALDAS-06 WAS PULLED FROM THE KCS AND SECURED ON THE RG (MARKLY RD).  ONCE THE TRAIN WAS UNSECURED AN","D READY TO GO NORTH TO PORT, THE CREW REPORTED THAT LOCOMOTIVE UP7609 WAS ON FIRE.","","","","","","","","","","","","","","0","27.545598","-99.511268","2","5","K","","","LAREDO SUB",
"18","09","UP","0918SA007","","","","","18","09","UP","0918SA007","","764173A","18","09","15","2","15","PM","07","0","0","0","0","","DEL RIO","380.37","48","84","2","2","024","E","AOXR","3","6119","1","Y","SINGLE MAIN TRACK","4","3.0","1","CSXT","000805","001","","","","000","","2","0","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","0","2000","48485","M302","","0","0","0","0","M302","1","4","024","50485","","48C465","0","000000","0","1","0","1","0","08","05","08","05","1","5","","1L","","","","163","","2018","0","0","0","0","0","0","VAL VERDE","465","","","","N","CWR","000-000-000","AOXREX-11 WAS APPROACHING WHISTLE BOARD AT MP 380.37, AND NOTICED AN 18 WHEELER TRAVELING NORTH STOP","PED ON THE TRACKS.  TRUCK DID NOT MOVE AND WAS STRUCK AT 24MPH.","","","","","","","","","","","","","","0","29.355836","-100.930517","1","1","Q","","","SANDERSON SUB",
